date,sta,q,q7,q30,water_year,qualifier,contrib_drain_area_va
2002-12-21,che_buf,0.928292446908118,1.27634694141683,1.1856029103859,2003,est,
2002-12-22,che_buf,0.776230981908323,1.12766327166244,1.17347858066571,2003,est,
2002-12-23,che_buf,0.615674462997919,1.03585601047142,1.15740405087709,2003,est,
2002-12-24,che_buf,0.686891331615144,0.953211271712554,1.14450572735615,2003,est,
2002-12-25,che_buf,0.842067649715494,0.895505584076959,1.13777103739481,2003,est,
2002-12-26,che_buf,0.996819215120319,0.863224379216667,1.13779935424118,2003,est,
2002-12-27,che_buf,1.13967770505029,0.855093399045086,1.14359486879796,2003,est,
2002-12-28,che_buf,1.28763322732664,0.906427796247732,1.15175484002653,2003,est,
2002-12-29,che_buf,1.49788581161407,1.00952134334856,1.16090590087802,2003,est,
2002-12-30,che_buf,1.22830943418426,1.0970406249466,1.16215656159263,2003,est,
2002-12-31,che_buf,1.17946287419829,1.16740798817276,1.16046227028491,2003,est,
2003-01-01,che_buf,1.20409853053904,1.21912668543327,1.15943342486684,2003,est,
2003-01-02,che_buf,1.15029652243855,1.24105201505016,1.15457236624022,2003,est,
2003-01-03,che_buf,1.14746483780168,1.24216446258607,1.15352936239897,2003,est,
2003-01-04,che_buf,1.15737573403072,1.22355624925808,1.15617226806005,2003,est,
2003-01-05,che_buf,1.22392032299711,1.1844183223128,1.17198250728256,2003,est,
2003-01-06,che_buf,1.28763322732663,1.19289314990457,1.18302607736635,2003,est,
2003-01-07,che_buf,1.32869265456122,1.21421168995642,1.19079905169455,2003,est,
2003-01-08,che_buf,1.39806892816448,1.24192174676005,1.1958111335018,2003,est,
2003-01-09,che_buf,1.32444512760592,1.26680011892682,1.19639162885236,2003,est,
2003-01-10,che_buf,1.1899401073547,1.27286801457725,1.19257829354138,2003,est,
2003-01-11,che_buf,0.993138025092389,1.24940548472892,1.18081264387519,2003,est,
2003-01-12,che_buf,0.811485455637326,1.19048621796323,1.16183563733379,2003,est,
2003-01-13,che_buf,1.04170141661467,1.15535310214724,1.14811140579377,2003,est,
2003-01-14,che_buf,1.450030341251,1.17268705738864,1.1358785281625,2003,est,
2003-01-15,che_buf,1.43771251308063,1.17835042666238,1.14185810222068,2003,est,
2003-01-16,che_buf,1.43063330148846,1.19352016578845,1.14736572883939,2003,est,
2003-01-17,che_buf,1.54390068696316,1.24408596287538,1.15729550296601,2003,est,
2003-01-18,che_buf,1.68265323416969,1.3425881356007,1.17262435580025,2003,est,
2003-01-19,che_buf,1.85538599701862,1.49171678436946,1.19458407015916,2003,est,
2003-01-20,che_buf,2.02528707523068,1.6322290213146,1.23115055776991,2003,est,
2003-01-21,che_buf,2.0677623447837,1.7204764503907,1.27420160319909,2003,est,
2003-01-22,che_buf,1.67132649562221,1.75384987646807,1.30939000428657,2003,est,
2003-01-23,che_buf,1.20409853053904,1.72148776633244,1.3266302442507,2003,est,
2003-01-24,che_buf,1.05968261405878,1.65231375591753,1.33388407639547,2003,est,
2003-01-25,che_buf,1.20126684590217,1.58354427187931,1.34069899742154,2003,est,
2003-01-26,che_buf,1.12905888766204,1.47978325625695,1.34034503684193,2003,est,
2003-01-27,che_buf,1.54390068696317,1.41101377221873,1.34888728549648,2003,est,
2003-01-28,che_buf,1.69964334199089,1.35842534324833,1.35561253650904,2003,est,
2003-01-29,che_buf,1.85963352397392,1.38532634729857,1.37665667283536,2003,est,
2003-01-30,che_buf,1.87379194715826,1.48099683538703,1.39980097526736,2003,est,
2003-01-31,che_buf,1.95874248626429,1.60943395998782,1.42495577379154,2003,est,
2003-02-01,che_buf,2.15412872620816,1.74555708574582,1.45841684725052,2003,est,
2003-02-02,che_buf,2.31836643514649,1.91545816395788,1.49744690049535,2003,est,
2003-02-03,che_buf,2.17961388793997,2.006274335526,1.53152150562566,2003,est,
2003-02-04,che_buf,2.15696041084503,2.0716053453623,1.56262284188726,2003,est,
2003-02-05,che_buf,1.98989101726983,2.09021355869029,1.58603143488536,2003,est,
2003-02-06,che_buf,1.81149488514717,2.08131397840299,1.60212484257156,2003,est,
2003-02-07,che_buf,1.76477208863885,2.05360392159936,1.61434828125404,2003,est,
2003-02-08,che_buf,1.63451459534293,1.97937333147575,1.62468393017861,2003,est,
2003-02-09,che_buf,1.61469280288486,1.87884852686695,1.63884235336295,2003,est,
2003-02-10,che_buf,1.60053437970052,1.79612288283274,1.65908889851655,2003,est,
2003-02-11,che_buf,1.79875230428126,1.74495029618077,1.69199779347135,2003,est,
2003-02-12,che_buf,1.61469280288486,1.69135055126863,1.71109750634702,2003,est,
2003-02-13,che_buf,1.79733646196283,1.68932791938516,1.72267437703741,2003,est,
2003-02-14,che_buf,1.92476227062188,1.71218365966845,1.73890936895546,2003,est,
2003-02-15,che_buf,1.82848499296837,1.73989371647208,1.75217109200479,2003,est,
2003-02-16,che_buf,1.8964454242532,1.78014409095327,1.76392258324779,2003,est,
2003-02-17,che_buf,1.96157417090116,1.83172120398194,1.7732199478055,2003,est,
2003-02-18,che_buf,2.0805049256496,1.87197157846313,1.7807239120932,2003,est,
2003-02-19,che_buf,2.11873266824731,1.94397727351491,1.78383876519376,2003,est,
2003-02-20,che_buf,1.8964454242532,1.95813569669925,1.77812820117607,2003,est,
2003-02-21,che_buf,1.7251285037227,1.92961658714222,1.77992160144609,2003,est,
2003-02-22,che_buf,1.39665308584604,1.86792631469617,1.78634008662299,2003,est,
2003-02-23,che_buf,1.119147991433,1.75688382429329,1.7883222658688,2003,est,
2003-02-24,che_buf,0.892613220483585,1.60417511709078,1.77803381168818,2003,est,
2003-02-25,che_buf,0.835979527746233,1.42638577453315,1.76826449969099,2003,est,
2003-02-26,che_buf,0.82182110456189,1.24111269400667,1.74419518027761,2003,est,
2003-02-27,che_buf,0.807662681377553,1.08557230216729,1.7144624915905,2003,est,
2003-02-28,che_buf,0.821821104561893,0.956528388001457,1.67986874427677,2003,est,
2003-03-01,che_buf,0.835979527746232,0.876432165415772,1.64527499696303,2003,est,
2003-03-02,che_buf,0.850137950930572,0.838002159629705,1.60832151245191,2003,est,
2003-03-03,che_buf,0.83597952774623,0.829911632095798,1.56438320583651,2003,est,
2003-03-04,che_buf,0.807662681377552,0.825866368328846,1.51402641404421,2003,est,
2003-03-05,che_buf,0.793504258193217,0.82182110456189,1.46782275971932,2003,est,
2003-03-06,che_buf,0.83597952774623,0.825866368328843,1.42379006361603,2003,est,
2003-03-07,che_buf,0.864296374114908,0.831934263979277,1.38627024217753,2003,est,
2003-03-08,che_buf,0.807662681377555,0.827889000212324,1.35280916871854,2003,est,
2003-03-09,che_buf,0.751028988640198,0.813730577027986,1.31901773205192,2003,est,
2003-03-10,che_buf,0.878454797299248,0.819798472678417,1.29381573878379,2003,est,
2003-03-11,che_buf,1.02003902914263,0.850137950930571,1.27399394632572,2003,est,
2003-03-12,che_buf,1.27489064646073,0.918907434968784,1.26313915521773,2003,est,
2003-03-13,che_buf,1.68690076112498,1.04046761116575,1.25941077044585,2003,est,
2003-03-14,che_buf,1.76760377327571,1.16951152533158,1.26450780279221,2003,est,
2003-03-15,che_buf,1.61044527592956,1.28419475312473,1.25827809659111,2003,est,
2003-03-16,che_buf,1.55097989855534,1.39847345454117,1.24581868418889,2003,est,
2003-03-17,che_buf,1.57221753333185,1.49758241683154,1.23727643553434,2003,est,
2003-03-18,che_buf,2.18810894185058,1.66444954721839,1.24699855278758,2003,est,
2003-03-19,che_buf,2.34101991224143,1.81675372804421,1.25964674416559,2003,est,
2003-03-20,che_buf,2.05360392159936,1.86913989382626,1.25875004403058,2003,est,
2003-03-21,che_buf,2.07767324101273,1.9134355320744,1.2573813964561,2003,est,
2003-03-22,che_buf,2.11448514129201,1.98544122712618,1.26464938702406,2003,est,
2003-03-23,che_buf,1.89502958193477,2.03459118189468,1.27031275629779,2003,est,
2003-03-24,che_buf,1.57929674492402,2.03560249783641,1.27640087826706,2003,est,
2003-03-25,che_buf,1.39948477048291,1.92294190192675,1.28574543756872,2003,est,
2003-03-26,che_buf,1.29754412355567,1.7738739321145,1.29924313433779,2003,est,
2003-03-27,che_buf,1.30037580819254,1.66626991591353,1.31472301035267,2003,est,
2003-03-28,che_buf,1.33718770847182,1.56048626840767,1.33190189714967,2003,est,
2003-03-29,che_buf,1.23949458849989,1.4354876180088,1.34629629405374,2003,est,
2003-03-30,che_buf,1.24657380009205,1.34285107774556,1.36045471723809,2003,est,
2003-03-31,che_buf,1.4447917246728,1.32363607485252,1.38074845713564,2003,est,
2003-04-01,che_buf,1.23241537690771,1.2997690186275,1.39349103800154,2003,est,
2003-04-02,che_buf,1.16587078794132,1.28095854211116,1.40448741334138,2003,est,
2003-04-03,che_buf,1.16303910330445,1.26133901284143,1.41633329407227,2003,est,
2003-04-04,che_buf,1.2026826882206,1.2421240099484,1.42997257507319,2003,est,
2003-04-05,che_buf,1.19560347662843,1.23585385110962,1.44196004003592,2003,est,
2003-04-06,che_buf,1.18710842271783,1.22735879719902,1.45272044165602,2003,est,
2003-04-07,che_buf,1.21117774213121,1.19398537112165,1.46617094368115,2003,est,
2003-04-08,che_buf,1.19560347662844,1.18872652822461,1.48099009328075,2003,est,
2003-04-09,che_buf,1.11206877984084,1.1810405270674,1.48877722603214,2003,est,
2003-04-10,che_buf,1.08516777579059,1.16991605170827,1.49094818425374,2003,est,
2003-04-11,che_buf,1.08092024883529,1.15252141751037,1.48448250433289,2003,est,
2003-04-12,che_buf,1.17861336880723,1.1500942592502,1.46753959125563,2003,est,
2003-04-13,che_buf,1.17719752648879,1.14867841693177,1.4478593830294,2003,est,
2003-04-14,che_buf,1.23241537690772,1.15171236475699,1.43525838639534,2003,est,
2003-04-15,che_buf,1.16303910330446,1.14706031142499,1.42232702655364,2003,est,
2003-04-16,che_buf,1.06676182565095,1.14058788939786,1.40547850296428,2003,est,
2003-04-17,che_buf,1.06109845637722,1.13714941519595,1.36791148678183,2003,est,
2003-04-18,che_buf,1.11773214911457,1.14240825809299,1.32713522801094,2003,est,
2003-04-19,che_buf,1.33010849687965,1.1640504192462,1.30301871385362,2003,est,
2003-04-20,che_buf,1.2904649119635,1.18023147431401,1.27677843621864,2003,est,
2003-04-21,che_buf,1.26073222327639,1.18427673808096,1.24832000561812,2003,est,
2003-04-22,che_buf,1.21684111140494,1.19196273923818,1.22571372326713,2003,est,
2003-04-23,che_buf,1.22392032299711,1.21441395314477,1.21386784253623,2003,est,
2003-04-24,che_buf,1.39948477048291,1.26275485515987,1.21386784253623,2003,est,
2003-04-25,che_buf,1.46886104408617,1.3129161258701,1.21957840655391,2003,est,
2003-04-26,che_buf,1.38107882034327,1.32019760065061,1.22226850695894,2003,est,
2003-04-27,che_buf,1.29612828123724,1.321006653404,1.22089985938445,2003,est,
2003-04-28,che_buf,1.24798964241049,1.31918628470888,1.22118302784814,2003,est,
2003-04-29,che_buf,1.26356390791326,1.32586096992435,1.22174936477551,2003,est,
2003-04-30,che_buf,1.73079187299643,1.39827119135283,1.23128270305297,2003,est,
2003-05-01,che_buf,4.95466483207035,1.90615405729389,1.35535768489172,2003,est,
2003-05-02,che_buf,2.91018852425185,2.11205798303184,1.4135016094354,2003,est,
2003-05-03,che_buf,3.1296440836091,2.36185302064125,1.4790551087789,2003,est,
2003-05-04,che_buf,2.92576278975462,2.59465795042944,1.53649111216336,2003,est,
2003-05-05,che_buf,2.81107956196148,2.8179565103653,1.5903403150078,2003,est,
2003-05-06,che_buf,2.23341589604046,2.95650679438347,1.62521723078522,2003,est,
2003-05-07,che_buf,1.82423746601307,2.96985616481442,1.64565255491461,2003,est,
2003-05-08,che_buf,2.75586171154256,2.65574143331045,1.69766116274508,2003,est,
2003-05-09,che_buf,4.32603084268571,2.85800462165814,1.80479323150658,2003,est,
2003-05-10,che_buf,3.74553549212783,2.94598910858939,1.89347215538449,2003,est,
2003-05-11,che_buf,4.1915258224345,3.12681239897223,1.9971590078378,2003,est,
2003-05-12,che_buf,3.34202043137418,3.20266109460262,2.06927257659002,2003,est,
2003-05-13,che_buf,2.62843590288351,3.25909252415163,2.11764718913652,2003,est,
2003-05-14,che_buf,2.32969317369396,3.33130048239175,2.15422311569606,2003,est,
2003-05-15,che_buf,1.88936621266103,3.20751541112296,2.17843401934128,2003,est,
2003-05-16,che_buf,1.729376030678,2.83656472369329,2.20052115950885,2003,est,
2003-05-17,che_buf,1.74070276922547,2.55016004899295,2.22317463660379,2003,est,
2003-05-18,che_buf,1.92476227062188,2.22633668444829,2.25007564065403,2003,est,
2003-05-19,che_buf,1.804415673555,2.00667886190269,2.26588587987654,2003,est,
2003-05-20,che_buf,2.04935639464406,1.92395321786849,2.29118226263256,2003,est,
2003-05-21,che_buf,2.14988119925286,1.89826579294833,2.32082056183178,2003,est,
2003-05-22,che_buf,1.91626721671128,1.90210879352694,2.34413476534199,2003,est,
2003-05-23,che_buf,2.06068313319153,1.9494383796003,2.37202685901514,2003,est,
2003-05-24,che_buf,2.072009871739,1.99676796567366,2.39444436239034,2003,est,
2003-05-25,che_buf,1.79025725037065,1.97755296278063,2.40515756926649,2003,est,
2003-05-26,che_buf,1.60619774897426,1.94923611641195,2.41266153355419,2003,est,
2003-05-27,che_buf,1.51558384059449,1.87298289440487,2.41997671886609,2003,est,
2003-05-28,che_buf,1.40090061280135,1.76598566776894,2.42507375121246,2003,est,
2003-05-29,che_buf,1.59628685274522,1.72027418720236,2.43616451604019,2003,est,
2003-05-30,che_buf,1.40090061280134,1.62601954143233,2.42516814070035,2003,est,
2003-05-31,che_buf,1.15879157634915,1.49555978494806,2.29863903217631,2003,est,
2003-06-01,che_buf,1.25931638095796,1.41971108931768,2.24360996073318,2003,est,
2003-06-02,che_buf,1.41081150903038,1.3917987693257,2.18631554158056,2003,est,
2003-06-03,che_buf,1.41647487830412,1.37764034614136,2.13600594453221,2003,est,
2003-06-04,che_buf,1.49151452118111,1.39058519019561,2.09202044317286,2003,est,
2003-06-05,che_buf,1.49717789045485,1.37642676701127,2.06747917632001,2003,est,
2003-06-06,che_buf,1.47452441335991,1.38694445280535,2.05582207456491,2003,est,
2003-06-07,che_buf,1.51133631363918,1.43730798670393,2.01433789463479,2003,est,
2003-06-08,che_buf,1.49293036349955,1.4706814127813,1.91990121199525,2003,est,
2003-06-09,che_buf,1.20693021517591,1.44155551365923,1.83528103609685,2003,est,
2003-06-10,che_buf,1.09083114506433,1.39503498033926,1.73192454685118,2003,est,
2003-06-11,che_buf,1.32727681224278,1.37157245049093,1.66476642621347,2003,est,
2003-06-12,che_buf,1.31453423137688,1.34548049919408,1.62096970382992,2003,est,
2003-06-13,che_buf,1.85255431238175,1.39948477048291,1.60506507511951,2003,est,
2003-06-14,che_buf,2.54490120609591,1.54713689797673,1.62691624156734,2003,est,
2003-06-15,che_buf,1.57646506028715,1.55907042608924,1.62181920922098,2003,est,
2003-06-16,che_buf,1.2819698580529,1.56979037507167,1.60652811218189,2003,est,
2003-06-17,che_buf,1.83273251992368,1.67577628576586,1.60346045382528,2003,est,
2003-06-18,che_buf,2.43021797830277,1.83333930948872,1.62432053065021,2003,est,
2003-06-19,che_buf,2.37924765483915,1.98544122712619,1.63531690599005,2003,est,
2003-06-20,che_buf,2.59587152955953,2.09162940100873,1.6501832503336,2003,est,
2003-06-21,che_buf,2.25040600386166,2.0495586578324,1.66132120990528,2003,est,
2003-06-22,che_buf,1.74636613849921,2.07383024043413,1.65084397674887,2003,est,
2003-06-23,che_buf,1.48160362495208,2.10234934999115,1.63116376852264,2003,est,
2003-06-24,che_buf,1.40797982439352,2.04167039348684,1.61842118765674,2003,est,
2003-06-25,che_buf,1.39240555889074,1.89341147642799,1.61129478132062,2003,est,
2003-06-26,che_buf,1.269227277187,1.73483713676338,1.6030828958737,2003,est,
2003-06-27,che_buf,1.26497975023169,1.54470973971656,1.59855220045471,2003,est,
2003-06-28,che_buf,1.25223716936579,1.40211419193143,1.5870838776754,2003,est,
2003-06-29,che_buf,1.1233955183883,1.31311838905845,1.57783370786163,2003,est,
2003-06-30,che_buf,1.04835587551131,1.25122585342405,1.5741525178337,2003,est,
2003-07-01,che_buf,1.02570239841637,1.19661479257017,1.56636538508232,2003,est,
2003-07-02,che_buf,0.990306340455522,1.13917204707943,1.55234854612982,2003,est,
2003-07-03,che_buf,0.928009278444432,1.09042661868763,1.53606635946783,2003,est,
2003-07-04,che_buf,0.875623112662378,1.03480424189202,1.51553664585054,2003,est,
2003-07-05,che_buf,0.844474581656836,0.976552443647877,1.49377986889061,2003,est,
2003-07-06,che_buf,0.796335942830082,0.929829647139563,1.47117358653961,2003,est,
2003-07-07,che_buf,1.02003902914264,0.925784383372608,1.45479701038973,2003,est,
2003-07-08,che_buf,0.987474655818655,0.920323277287217,1.43794848680037,2003,est,
2003-07-09,che_buf,0.77651415037201,0.88978153584672,1.42360128464024,2003,est,
2003-07-10,che_buf,0.701332923263169,0.857399199392254,1.4106180105802,2003,est,
2003-07-11,che_buf,0.681511130805094,0.829668916269782,1.38909248786561,2003,est,
2003-07-12,che_buf,0.632239818123596,0.799349664336464,1.36634934075717,2003,est,
2003-07-13,che_buf,0.577021967704676,0.768019096461407,1.3238315959346,2003,est,
2003-07-14,che_buf,0.540068483193553,0.699451875611536,1.25700383850452,2003,est,
2003-07-15,che_buf,0.53412194545613,0.634687202702604,1.22225906801015,2003,est,
2003-07-16,che_buf,0.523361543836033,0.598522544626038,1.19697212420292,2003,est,
2003-07-17,che_buf,0.614258620679486,0.586083358542655,1.15635632756144,2003,est,
2003-07-18,che_buf,0.702890349813446,0.589137532686705,1.09877873994514,2003,est,
2003-07-19,che_buf,0.694961632830219,0.598097791930506,1.04263587254484,2003,est,
2003-07-20,che_buf,0.776230981908321,0.626556222531025,0.981981187623133,2003,est,
2003-07-21,che_buf,0.762355727187669,0.658311543101613,0.932379511733999,2003,est,
2003-07-22,che_buf,0.720729963025714,0.68496983132584,0.898191639218218,2003,est,
2003-07-23,che_buf,0.682077467732468,0.70764353473962,0.871540767310894,2003,est,
2003-07-24,che_buf,0.666220033766009,0.71506659375198,0.846815440956646,2003,est,
2003-07-25,che_buf,0.65036259979955,0.70756262946428,0.822080675653605,2003,est,
2003-07-26,che_buf,0.585941774310811,0.691988363961504,0.799304492224401,2003,est,
2003-07-27,che_buf,0.570650677271724,0.66261974901342,0.776160189792397,2003,est,
2003-07-28,che_buf,0.513450647606996,0.627061880501895,0.751533972400442,2003,est,
2003-07-29,che_buf,0.502973414450585,0.595953802134019,0.730853235602515,2003,est,
2003-07-30,che_buf,0.484425880079102,0.56771786104068,0.712055569088109,2003,est,
2003-07-31,che_buf,0.592879401671135,0.557240627884269,0.697628135863269,2003,est,
2003-08-01,che_buf,0.533980361224286,0.540614593802091,0.682417269888893,2003,est,
2003-08-02,che_buf,0.534829866615346,0.533312892702738,0.669311289494591,2003,est,
2003-08-03,che_buf,0.576597215009144,0.534162398093799,0.659343759572815,2003,est,
2003-08-04,che_buf,0.668485381475502,0.556310217217872,0.653477452900104,2003,est,
2003-08-05,che_buf,0.766320085679286,0.593931170250546,0.652476924328413,2003,est,
2003-08-06,che_buf,0.724835905749172,0.628275459631984,0.642636820215299,2003,est,
2003-08-07,che_buf,0.679387367327444,0.640633740440026,0.632367243932256,2003,est,
2003-08-08,che_buf,0.753435920581535,0.671984534633919,0.631597969605906,2003,est,
2003-08-09,che_buf,0.756833942145778,0.703699402566837,0.63344800356866,2003,est,
2003-08-10,che_buf,0.771983454953021,0.731611722558822,0.636463747706923,2003,est,
2003-08-11,che_buf,0.778921082313345,0.747388251249939,0.641353123179914,2003,est,
2003-08-12,che_buf,0.685758657760398,0.735879475832956,0.644977679515106,2003,est,
2003-08-13,che_buf,0.6214794165035,0.721114263083575,0.647691377292103,2003,est,
2003-08-14,che_buf,0.644840814757658,0.716179041287891,0.651382006268822,2003,est,
2003-08-15,che_buf,0.613125946824739,0.696134759322636,0.654374153035115,2003,est,
2003-08-16,che_buf,0.654326958291167,0.681490904486263,0.655709764288835,2003,est,
2003-08-17,che_buf,0.695811138221278,0.670609144953157,0.655473790569098,2003,est,
2003-08-18,che_buf,0.811910208332857,0.675321877241655,0.659372076419182,2003,est,
2003-08-19,che_buf,0.876755786517128,0.70260718134976,0.662722903239481,2003,est,
2003-08-20,che_buf,0.903232037871838,0.742857555830953,0.667418780262285,2003,est,
2003-08-21,che_buf,0.937212253514252,0.784624904224752,0.674634856611903,2003,est,
2003-08-22,che_buf,0.834846853891483,0.816299319519998,0.679727169483868,2003,est,
2003-08-23,che_buf,0.792796337034,0.836080659340407,0.6839463795928,2003,est,
2003-08-24,che_buf,0.781044845790994,0.848256903278936,0.688302454459182,2003,est,
2003-08-25,che_buf,0.774956723821729,0.842977834063063,0.694602952776217,2003,est,
2003-08-26,che_buf,0.825785463053506,0.835696359282545,0.703107445635605,2003,est,
2003-08-27,che_buf,0.801291390944601,0.821133409721509,0.712702137080192,2003,est,
2003-08-28,che_buf,0.863730037187534,0.810635950246266,0.724727357838094,2003,est,
